1	15
2	9
3	4
4	4
5	4
6	3
7	4
8	7
9	4
10	4
11	8
12	5
13	5
14	5
15	6
16	5
17	11
18	7
19	7
20	5
21	6
22	6
23	6
24	11
25	11
26	12
27	14
28	13
29	13
30	14
31	11
32	11
33	9
34	10
35	11
36	10
37	8
38	9
39	5
40	6
41	8
42	6
43	6
44	8
45	8
46	9
47	6
48	6
49	5
50	4
51	6
52	4
53	6
54	6
55	6
56	8
57	7
58	9
59	8
60	6
61	7
62	7
63	8
64	6
65	6
66	7
67	7
68	5
69	5
70	5
71	8
72	7
73	5
74	8
75	6
76	6
77	5
78	5
79	8
80	8
81	8
82	7
83	7
84	5
85	6
86	8
87	9
88	10
89	7
90	11
91	6
92	5
93	5
94	5
95	6
96	4
97	4
98	4
99	5
100	5
101	5
102	5
103	5
104	5
105	5
106	5
107	6
108	5
109	7
110	8
111	6
112	6
113	7
114	7
115	6
116	5
117	6
118	4
119	6
120	3
121	5
122	9
123	7
124	10
125	4
126	5
127	8
128	6
129	8
130	4
131	4
132	7
133	6
134	6
135	7
136	5
137	9
138	7
139	4
140	4
141	5
142	7
143	6
144	9
145	7
146	8
147	7
148	6
149	8
150	6
151	6
152	6
153	6
154	6
155	5
156	6
157	6
158	6
159	5
160	6
161	6
162	6
163	6
164	7
165	8
166	8
167	7
168	8
169	6
170	5
171	6
172	7
173	7
174	7
175	7
176	7
177	8
178	5
179	7
180	7
181	7
182	9
183	11
184	3
185	3
186	7
187	5
188	4
189	4
190	4
191	4
192	6
193	4
194	5
195	4
196	6
197	4
198	4
199	4
200	4
201	4
202	3
203	4
204	5
205	3
206	4
207	5
208	6
209	5
210	3
211	3
212	3
213	4
214	4
215	4
216	5
217	5
218	4
219	5
220	4
221	4
222	4
223	4
224	4
225	5
226	5
227	3
228	3
229	4
230	3
231	3
232	3
233	4
234	4
235	4
236	3
237	3
238	4
239	5
240	5
241	7
242	8
243	6
244	6
245	4
246	5
247	5
248	5
249	5
250	5
251	5
252	5
253	5
254	4
255	3
256	3
257	3
258	4
259	4
260	3
261	4
262	7
263	5
264	7
265	5
266	4
267	5
268	5
269	4
270	4
271	4
272	4
273	3
274	3
275	3
276	4
277	5
278	4
279	5
280	4
281	5
282	10
283	6
284	5
285	6
286	6
287	7
288	5
289	6
290	7
291	6
292	5
293	5
294	8
295	5
296	5
297	6
298	6
299	6
300	6
301	5
302	6
303	6
304	7
305	7
306	9
307	8
308	7
309	7
310	7
311	7
312	5
313	5
314	5
315	5
316	5
317	5
318	5
319	7
320	6
321	5
322	4
323	6
324	7
325	5
326	7
327	7
328	6
329	7
330	6
331	6
332	6
333	6
334	7
335	5
336	6
337	4
338	5
339	6
340	6
341	8
342	6
343	4
344	4
345	4
346	7
347	9
348	5
349	5
350	8
351	7
352	6
353	6
354	5
355	6
356	5
357	6
358	6
359	4
360	4
361	4
362	5
363	5
364	6
365	6
366	6
367	8
368	5
369	7
370	6
371	8
372	7
373	7
374	8
375	5
376	7
377	6
378	7
379	6
380	6
381	5
382	4
383	4
384	3
385	8
386	6
387	7
388	5
389	5
390	4
391	3
392	6
393	4
394	6
395	6
396	7
397	6
398	8
399	4
400	5
401	4
402	4
403	4
404	5
405	6
406	6
407	5
408	4
409	3
410	4
411	3
412	8
413	3
414	3
415	3
416	4
417	5
418	6
419	6
420	6
421	6
422	6
423	6
424	6
425	7
426	7
427	7
428	7
429	7
430	7
431	7
432	9
433	8
434	5
435	7
436	5
437	5
438	7
439	5
440	6
441	5
442	4
443	5
444	5
445	6
446	6
447	8
448	3
449	5
450	4
451	4
452	4
453	4
454	3
455	6
456	5
457	4
458	5
459	6
460	5
461	6
462	4
463	4
464	4
465	6
466	6
467	6
468	5
469	8
470	6
471	4
472	8
473	4
474	5
475	6
476	7
477	6
478	6
479	5
480	7
481	5
482	5
483	5
484	5
485	7
486	7
487	7
488	8
489	7
490	6
491	6
492	6
493	7
494	7
495	8
496	8
497	7
498	7
499	10
500	6
501	5
502	5
503	6
504	5
505	3
506	6
507	4
508	4
509	4
510	4
511	4
512	5
513	7
514	5
515	5
516	5
517	9
518	9
519	9
520	9
521	8
522	8
523	6
524	8
525	9
526	9
527	7
528	6
529	6
530	4
531	5
532	5
533	5
534	5
535	5
536	5
537	4
538	4
539	5
540	5
541	5
542	4
543	7
544	8
545	6
546	5
547	8
548	7
549	9
550	5
551	6
552	7
553	8
554	7
555	6
556	7
557	4
558	4
559	6
560	7
561	7
562	5
563	4
564	4
565	4
566	4
567	5
568	4
569	5
570	6
571	6
572	6
573	5
574	5
575	4
576	4
577	4
578	4
579	5
580	6
581	8
582	8
583	7
584	4
585	6
586	5
587	4
588	4
589	4
590	4
591	4
592	4
593	4
594	6
595	5
596	6
597	8
598	6
599	6
600	6
601	6
602	6
603	6
604	6
605	5
606	5
607	4
608	4
609	5
610	5
611	7
612	5
613	4
614	5
615	6
616	6
617	5
618	7
619	4
620	6
621	7
622	8
623	7
624	6
625	5
626	4
627	6
628	5
629	7
630	8
631	7
632	6
633	10
634	7
635	7
636	8
637	7
638	6
639	8
640	5
641	4
642	5
643	7
644	3
645	5
646	7
647	6
648	5
649	4
650	7
651	8
652	9
653	6
654	5
655	5
656	5
657	6
658	6
659	7
660	6
661	6
662	5
663	7
664	5
665	6
666	6
667	7
668	7
669	7
670	8
671	6
672	7
673	6
674	5
675	6
676	6
677	7
678	5
679	5
680	4
681	5
682	5
683	8
684	7
685	9
686	7
687	7
688	6
689	5
690	4
691	5
692	6
693	6
694	7
695	6
696	4
697	4
698	5
699	3
700	4
701	7
702	8
703	7
704	4
705	4
706	3
707	4
708	4
709	4
710	4
711	4
712	4
713	5
714	8
715	5
716	4
717	4
718	7
719	4
720	5
721	4
722	4
723	5
724	5
725	4
726	4
727	4
728	3
729	4
730	4
731	3
732	5
733	4
734	3
735	5
736	5
737	5
738	6
739	4
740	5
741	8
742	7
743	7
744	7
745	6
746	4
747	7
748	4
749	3
750	5
751	3
752	5
753	6
754	4
755	3
756	4
757	5
758	6
759	9
760	8
761	8
762	6
763	6
764	6
765	5
766	5
767	4
768	7
769	6
770	6
771	6
772	4
773	4
774	6
775	8
776	6
777	4
778	5
779	5
780	5
781	7
782	7
783	9
784	8
785	7
786	7
787	7
788	8
789	7
790	7
791	8
792	6
793	6
794	6
795	8
796	9
797	7
798	10
799	7
800	7
801	5
802	5
803	6
804	4
805	4
806	4
807	4
808	4
809	4
810	4
811	3
812	4
813	4
814	3
815	4
816	4
817	4
818	4
819	4
820	3
821	3
822	3
823	4
824	4
825	5
826	7
827	8
828	7
829	8
830	8
831	7
832	5
833	4
834	3
835	4
836	3
837	3
838	4
839	4
840	5
841	6
842	3
843	4
844	3
845	4
846	5
847	6
848	6
849	5
850	7
851	10
852	9
853	8
854	7
855	6
856	6
857	4
858	6
859	4
860	6
