1	3
2	3
3	3
4	4
5	4
6	4
7	2
8	4
9	5
10	7
11	5
12	6
13	3
14	3
15	4
16	3
17	2
18	5
19	2
20	6
21	4
22	4
23	4
24	2
25	2
26	4
27	3
28	3
29	4
30	3
31	4
32	5
33	4
34	6
35	3
36	4
37	6
38	7
39	6
40	4
41	4
42	4
43	4
44	4
45	3
46	7
47	7
48	7
49	2
50	3
51	6
52	5
53	6
54	7
55	8
56	4
57	8
58	6
59	6
60	5
61	6
62	7
63	7
64	7
65	6
66	7
67	5
68	5
69	4
70	3
71	3
72	4
73	5
74	8
75	6
76	3
77	6
78	3
79	3
80	6
81	4
82	4
83	4
84	6
85	3
86	4
87	2
88	3
89	6
90	8
91	4
92	3
93	3
94	4
95	2
96	2
97	2
98	2
99	3
100	3
101	2
102	3
103	3
104	3
105	3
106	4
107	3
108	4
109	3
110	5
111	3
112	3
113	3
114	3
115	3
116	3
117	3
118	3
119	4
120	5
121	3
122	4
123	2
124	4
125	3
126	6
127	4
128	3
129	5
130	5
131	3
132	3
133	4
134	3
135	3
136	6
137	8
138	13
139	13
140	14
141	13
142	7
143	4
144	3
145	4
146	7
147	5
148	5
149	3
150	3
151	7
152	5
153	3
154	6
155	6
156	4
157	2
158	5
159	3
160	3
161	4
162	5
163	4
164	3
165	3
166	3
167	3
168	3
169	3
170	5
171	4
172	6
173	6
174	4
175	4
176	3
177	5
178	5
179	3
180	6
181	4
182	4
183	4
184	3
185	3
186	5
187	5
188	4
189	6
190	5
191	3
192	4
193	4
194	3
195	3
196	3
197	4
198	5
199	3
200	2
201	3
202	4
203	2
204	2
205	2
206	3
207	3
208	3
209	3
210	3
211	2
212	3
213	5
214	5
215	3
216	3
217	3
218	2
219	5
220	2
221	4
222	4
223	5
224	5
225	4
226	4
227	3
228	4
229	3
230	4
231	4
232	4
233	4
234	5
235	6
236	4
237	3
238	3
239	4
240	5
241	5
242	5
243	8
244	4
245	3
246	4
247	7
248	4
249	4
250	4
251	4
252	7
253	7
254	3
255	3
256	3
257	4
258	5
259	6
260	5
261	5
262	4
263	5
264	7
265	5
266	4
267	3
268	3
269	3
270	4
271	3
272	4
273	6
274	5
275	4
276	3
277	5
278	4
279	5
280	6
281	6
282	3
283	6
284	3
285	3
286	3
287	2
288	3
289	3
290	4
291	5
292	3
293	5
294	5
295	4
296	4
297	4
298	3
299	3
300	4
301	7
302	4
303	3
304	4
305	4
306	3
307	2
308	3
309	4
310	6
311	4
312	5
313	7
314	4
315	4
316	4
317	5
318	5
319	6
320	5
321	5
322	7
323	5
324	5
325	10
326	8
327	4
328	4
329	5
330	4
331	3
332	5
333	3
334	4
335	3
336	6
337	2
338	3
339	3
340	5
341	5
342	4
343	4
344	4
345	4
346	3
347	3
348	3
349	3
350	5
351	5
352	4
353	5
354	5
355	7
356	4
357	4
358	4
359	4
360	4
361	4
362	4
363	7
364	6
365	5
366	5
367	4
368	4
369	6
370	4
371	8
372	8
373	7
374	7
375	4
376	4
377	5
378	3
379	5
380	4
381	4
382	6
383	4
384	4
385	2
386	5
387	5
388	5
389	4
390	3
391	7
392	7
393	5
394	4
395	6
396	6
397	5
398	5
399	4
400	8
401	3
402	3
403	3
404	3
405	4
406	3
407	6
408	3
409	4
410	4
411	3
412	5
413	8
414	8
415	5
416	3
417	3
418	6
419	4
420	4
421	4
422	4
423	2
424	3
425	5
426	3
427	5
428	7
429	6
430	2
431	4
432	3
433	4
434	4
435	4
436	3
437	5
438	5
439	4
440	8
441	8
442	5
443	3
444	4
445	4
446	7
447	8
448	9
449	4
450	5
451	6
452	3
453	3
454	4
455	3
456	5
457	5
458	4
459	4
460	6
461	8
462	5
463	7
464	7
465	3
466	5
467	3
468	3
469	4
470	3
471	3
472	5
473	3
474	3
475	3
476	3
477	2
478	4
479	4
480	4
481	4
482	4
483	6
484	6
485	6
486	5
487	4
488	4
489	3
490	3
491	6
492	5
493	5
494	3
495	6
496	6
497	4
498	4
499	5
500	3
501	3
502	6
503	5
504	5
505	4
506	5
507	5
508	3
509	5
510	4
511	5
512	4
513	5
514	4
515	4
516	3
517	5
518	5
519	4
520	3
521	3
522	6
523	4
524	4
525	2
526	4
527	5
528	3
529	3
530	5
531	3
532	4
533	3
534	3
535	5
536	5
537	10
538	3
539	3
540	3
541	5
542	6
543	5
544	6
545	6
546	5
547	4
548	6
549	6
550	4
551	7
552	6
553	4
554	6
555	4
556	4
557	4
558	4
559	4
560	3
561	4
562	5
563	4
564	4
565	3
566	5
567	10
568	3
569	2
570	4
571	3
572	4
573	3
574	3
575	5
576	6
577	4
578	4
579	4
580	3
581	6
582	4
583	5
584	6
585	6
586	3
587	3
588	2
589	6
590	8
591	8
592	8
593	5
594	6
595	5
596	4
597	4
598	4
599	5
600	7
601	8
602	6
603	5
604	7
605	5
606	3
607	6
608	4
609	7
610	8
611	10
612	9
613	11
614	3
615	6
616	4
