1	5
2	5
3	5
4	4
5	5
6	4
7	4
8	4
9	3
10	4
11	4
12	3
13	4
14	9
15	4
16	7
17	9
18	6
19	6
20	4
21	3
22	3
23	5
24	5
25	3
26	4
27	3
28	3
29	3
30	4
31	3
32	3
33	3
34	3
35	3
36	3
37	3
38	3
39	3
40	4
41	4
42	5
43	3
44	4
45	4
46	4
47	4
48	3
49	2
50	4
51	4
52	5
53	5
54	5
55	6
56	4
57	7
58	6
59	5
60	5
61	6
62	4
63	4
64	3
65	4
66	4
67	3
68	4
69	5
70	5
71	6
72	4
73	6
74	6
75	5
76	4
77	4
78	4
79	6
80	5
81	4
82	5
83	7
84	5
85	7
86	7
87	7
88	7
89	5
90	6
91	6
92	6
93	5
94	5
95	4
96	8
97	7
98	8
99	6
100	7
101	5
102	6
103	4
104	8
105	11
106	7
107	8
108	7
109	9
110	7
111	5
112	5
113	6
114	6
115	7
116	3
117	5
118	5
119	7
120	4
121	6
122	7
123	6
124	7
125	5
126	6
127	3
128	6
129	7
130	8
131	7
132	6
133	5
134	6
135	5
136	5
137	5
138	5
139	6
140	4
141	4
142	4
143	4
144	4
145	5
146	6
147	7
148	4
149	6
150	5
151	6
152	5
153	8
154	9
155	8
156	5
157	5
158	5
159	5
160	9
161	7
162	6
163	5
164	5
165	6
166	6
167	6
168	4
169	4
170	5
171	5
172	7
173	6
174	7
175	8
176	6
177	6
178	5
179	5
180	5
181	6
182	6
183	7
184	5
185	5
186	6
187	4
188	4
189	4
190	5
191	5
192	4
193	5
194	6
195	5
196	6
197	4
198	4
199	4
200	3
201	2
202	4
203	3
204	2
205	3
206	4
207	3
208	4
209	4
210	5
211	3
212	5
213	2
214	4
215	7
216	5
217	4
218	4
219	4
220	10
221	4
222	4
223	3
224	6
225	4
226	4
227	4
228	6
229	6
230	6
231	7
232	6
233	6
234	7
235	10
236	8
237	8
238	8
239	9
240	8
241	8
242	6
243	7
244	8
245	9
246	7
247	9
248	5
249	6
250	5
251	8
252	7
253	6
254	7
255	6
256	7
257	4
258	3
259	3
260	6
261	3
262	4
263	2
264	5
265	8
266	6
267	5
268	6
269	6
270	5
271	5
272	5
273	5
274	7
275	6
276	5
277	3
278	4
279	4
280	4
281	5
282	4
283	5
284	9
285	8
286	8
287	3
288	3
289	3
290	4
291	4
292	3
293	4
294	5
295	3
296	3
297	7
298	5
299	6
300	4
301	7
302	6
303	5
304	6
305	5
306	4
307	8
308	8
309	8
310	7
311	4
312	5
313	5
314	4
315	3
316	4
317	6
318	4
319	5
320	5
321	8
322	8
323	7
324	7
325	5
326	4
327	8
328	7
329	7
330	7
331	4
332	4
333	6
334	5
335	5
336	3
337	5
338	6
339	4
340	4
341	5
342	6
343	5
344	4
345	6
346	4
347	3
348	5
349	7
350	5
351	6
352	6
353	5
354	4
355	5
356	4
357	4
358	7
359	4
360	2
361	4
362	4
363	4
364	6
365	4
366	4
367	5
368	6
369	4
370	5
371	4
372	5
373	4
374	4
375	3
376	4
377	4
378	3
379	4
380	4
381	4
382	5
383	4
384	5
385	8
386	3
387	7
388	6
389	5
390	3
391	4
392	6
393	4
394	5
395	6
396	4
397	6
398	5
399	6
400	6
401	7
402	11
403	7
404	4
405	7
406	7
407	5
408	3
409	4
410	5
411	5
412	4
413	4
414	4
415	3
416	5
417	3
418	4
419	6
420	5
421	4
422	5
423	4
424	5
425	4
426	4
427	5
428	6
429	6
430	4
431	4
432	6
433	5
434	6
435	3
436	4
437	4
438	4
439	6
440	6
441	4
442	4
443	5
444	4
445	4
446	6
447	4
448	6
449	3
450	3
451	4
452	5
453	5
454	6
455	3
456	4
457	3
458	4
459	3
460	4
461	4
462	4
463	5
464	4
465	6
466	4
467	4
468	5
469	6
470	7
471	9
472	7
473	7
474	4
475	4
476	4
477	4
478	4
479	4
480	5
481	3
482	4
483	7
484	6
485	5
486	4
487	3
488	5
489	4
490	4
491	5
492	5
493	5
494	6
495	5
496	5
497	4
498	5
499	5
500	6
501	5
502	7
503	5
504	6
505	4
506	6
507	7
508	6
509	6
510	6
511	7
512	6
513	7
514	7
515	5
516	5
517	4
518	5
519	6
520	5
521	4
522	5
523	5
524	5
525	5
526	4
527	5
528	5
529	4
530	4
531	4
532	5
533	4
534	5
535	7
536	4
537	7
538	8
539	6
540	6
541	8
542	5
543	4
544	7
545	5
546	6
547	6
548	7
549	6
550	7
551	6
552	5
553	4
554	4
555	5
556	3
557	6
558	7
559	6
560	7
561	5
562	6
563	9
564	6
565	7
566	8
567	7
568	6
569	6
570	7
571	7
572	8
573	5
574	8
575	8
576	3
577	5
578	5
579	4
580	4
581	3
582	5
583	3
584	5
585	3
586	7
587	5
588	5
589	4
590	5
591	6
592	5
593	4
594	4
595	5
596	4
597	4
598	6
599	6
600	6
601	6
602	5
603	9
604	9
605	5
606	4
607	10
608	7
609	6
610	10
611	14
612	14
613	13
614	13
615	13
616	12
617	16
618	12
619	14
620	11
621	6
622	7
623	9
624	9
625	11
626	9
627	7
628	5
629	7
630	8
631	9
632	4
633	5
634	4
635	5
636	8
637	4
638	4
639	4
640	4
641	4
642	4
643	3
644	4
